UNIDADE,FAIXA_ETARIA,SEXO,CURSO,DATA_MATRICULA,STATUS,ATIVO
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/19/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,ATIVO,1
São Paulo,30+,MASCULINO ,EJA,3/19/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/19/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/19/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,FORMADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,TRANSFERIDO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM ELETROTÉCNICA,3/20/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,3/20/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,TRANSFERIDO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/20/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,EJA,3/20/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,FORMADO,1
São Paulo,30+,MASCULINO ,EJA,3/20/2024,JUBILADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/20/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,3/20/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/20/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,EJA,3/21/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,EJA,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,EJA,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/21/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,EJA,3/21/2024,JUBILADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM ADMINISTRAÇÃO,3/21/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,3/21/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/21/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,EJA,3/21/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/21/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,3/21/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/21/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/22/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/22/2024,FORMADO COM PAGAMENTO(S) EM ABERTO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/22/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/22/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,ATIVO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/22/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SECRETARIADO,3/22/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/22/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,14-17,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/23/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/23/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/23/2024,ATIVO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM SECRETARIADO,3/23/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/23/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,3/23/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/24/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,EJA,3/25/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/25/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,EJA,3/25/2024,TRANSFERIDO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/25/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM ELETROTÉCNICA,3/25/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,EJA,3/25/2024,TRANSFERIDO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,EJA,3/25/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETRÔNICA,3/25/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/25/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
Paraná,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,EJA,3/26/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,EJA,3/26/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/26/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/26/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/26/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,SALDADO,1
São Paulo,30+,MASCULINO ,EJA,3/26/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM MECATRÔNICA,3/26/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/26/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,DESISTENTE OU TRANCADO,0
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,FORMADO,1
Minas Gerais,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,ATIVO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/27/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,DESISTENTE OU TRANCADO,0
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,FORMADO,1
São Paulo,18-29,FEMININO  ,EJA,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/27/2024,SALDADO,1
Paraná,30+,MASCULINO ,TÉCNICO EM SECRETARIADO,3/27/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,SALDADO,1
São Paulo,30+,FEMININO  ,EJA,3/27/2024,JUBILADO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,30+,MASCULINO ,TÉCNICO EM SECRETARIADO,3/27/2024,SALDADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ADMINISTRAÇÃO,3/27/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,EJA,3/27/2024,TRANSFERIDO,0
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,EJA,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM MECATRÔNICA,3/27/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/27/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,PRAZO REGULAMENTAR VENCIDO,1
Paraná,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,DESISTENTE OU TRANCADO,0
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,PRAZO REGULAMENTAR VENCIDO,1
Minas Gerais,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,FORMADO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,ATIVO,1
São Paulo,18-29,MASCULINO ,TÉCNICO EM ELETROTÉCNICA,3/28/2024,SALDADO,1
São Paulo,18-29,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,FORMADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM SECRETARIADO,3/28/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/28/2024,ATIVO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,FORMADO,1
São Paulo,30+,FEMININO  ,EJA,3/28/2024,PRAZO REGULAMENTAR VENCIDO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,FORMADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM SEGURANÇA DO TRABALHO,3/28/2024,SALDADO,1
São Paulo,30+,MASCULINO ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,SALDADO,1
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,DESISTENTE OU TRANCADO,0
São Paulo,30+,FEMININO  ,TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS,3/28/2024,PRAZO REGULAMENTAR VENCIDO,1
